entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2021-04-01,2022-11-01,510170,155227,0.6242,0.793,26136.32
2022-09-01,2022-11-01,511380,9920,11.55,11.078,-4749.58
2022-09-01,2022-11-01,515100,75385,1.52,1.422,-7454.26
2022-10-10,2022-11-01,159766,84630,0.969,0.91,-5040.88
2021-07-01,2022-12-01,515220,92425,0.8094,1.2141,37348.29
2021-09-01,2022-12-01,159981,61377,1.374,1.438,3876.35
2022-09-01,2022-12-01,159865,130955,0.875,0.8,-9887.43
2022-09-01,2022-12-01,512890,135124,0.848,0.862,1822.42
2022-11-01,2023-01-03,518890,27762,3.865,4.029,4487.22
2022-11-01,2023-01-03,518660,28067,3.823,3.992,4677.52
2022-12-01,2023-01-03,511380,9377,11.36,10.957,-3841.71
2022-12-01,2023-01-03,159766,96931,1.099,1.128,2746.24
2022-12-01,2023-01-03,512190,61399,1.735,1.689,-2887.42
2022-12-01,2023-02-01,515100,68286,1.56,1.59,1984.05
2023-01-03,2023-02-01,512890,143898,0.819,0.845,3669.51
2023-01-03,2023-02-01,510880,41149,2.864,2.809,-2333.23
2023-01-03,2023-02-01,512200,61032,1.931,2.0066,4541.92
2022-10-10,2023-04-03,518860,21535,3.808,4.254,9552.53
2023-01-03,2023-04-03,159980,73796,1.597,1.553,-3316.76
2023-02-01,2023-04-03,159766,97799,1.081,1.095,1305.34
2023-02-01,2023-04-03,518660,25842,4.091,4.271,4586.73
2022-05-05,2023-05-04,159985,74216,1.585,1.753,12393.97
2022-11-01,2023-05-04,518880,28177,3.808,4.41,16893.09
2022-11-01,2023-05-04,518800,28514,3.763,4.36,16953.37
2023-01-03,2023-05-04,515220,111952,1.0527,1.0666,1484.95
2023-02-01,2023-05-04,518890,25641,4.123,4.424,7652.19
2023-04-03,2023-05-04,513080,74700,1.416,1.485,5089.29
2023-04-03,2023-05-04,515100,63566,1.664,1.775,6990.24
2023-05-04,2023-06-01,159605,203805,0.721,0.689,-6607.97
2023-05-04,2023-06-01,159607,204088,0.72,0.688,-6617.02
2023-04-03,2023-07-03,517180,84620,1.25,1.345,7973.02
2023-06-01,2023-07-03,513080,50845,1.419,1.531,5649.64
2023-02-01,2023-08-01,513360,181964,0.581,0.606,4484.3
2023-05-04,2023-08-01,159852,146067,1.006,0.946,-8849.56
2023-06-01,2023-08-01,159725,77831,0.927,0.859,-5334.21
2023-07-03,2023-08-01,159851,136884,0.5616,0.5674,747.56
2023-05-04,2023-09-01,515400,147682,0.995,0.867,-18985.79
2023-07-03,2023-09-01,515880,170529,0.4508,0.3842,-11399.95
2023-08-01,2023-09-01,513100,87553,1.151,1.138,-1198.31
2023-08-01,2023-10-09,159941,115964,0.869,0.828,-4813.56
2023-08-01,2023-11-01,513300,69594,1.448,1.317,-9174.54
2023-04-03,2023-12-01,516510,88219,1.199,0.909,-25639.3
2023-10-09,2023-12-01,517180,52986,1.367,1.262,-5605.32
2023-11-01,2023-12-01,513800,61751,1.204,1.37,10202.98
2023-08-01,2024-01-02,513080,65015,1.55,1.544,-450.44
2023-09-01,2024-01-02,513030,72275,1.242,1.282,2836.27
2023-05-04,2024-02-01,512980,150711,0.975,0.615,-54327.85
2023-09-01,2024-02-01,513360,159442,0.563,0.523,-6429.63
2023-09-01,2024-02-01,159985,38117,2.355,1.985,-14152.92
2024-01-02,2024-02-01,517180,64630,1.274,1.36,5507.11
2024-01-02,2024-02-01,515300,64936,1.268,1.32,3326.26
2023-05-04,2024-03-01,516010,94376,1.557,1.023,-50469.83
2024-02-01,2024-03-01,515880,372570,0.2909,0.3794,32897.52
2023-05-04,2024-04-01,159869,92709,1.585,0.987,-55511.52
2024-02-01,2024-04-01,513080,70377,1.54,1.674,9362.66
2024-04-01,2024-05-06,517180,56051,1.486,1.515,1575.02
2024-04-01,2024-05-06,515220,67717,1.23,1.245,965.48
2024-02-01,2024-06-03,513030,84672,1.28,1.401,10177.21
2024-05-06,2024-06-03,159687,69046,1.21,1.218,502.07
2024-05-06,2024-06-03,513080,51539,1.621,1.66,1959.29
2024-02-01,2024-07-01,513520,75526,1.435,1.431,-367.04
2024-03-01,2024-07-01,513000,52573,1.483,1.39,-4934.6
2024-03-01,2024-07-01,513800,55730,1.399,1.385,-826.77
2024-07-01,2024-08-01,159985,42752,2.17,1.994,-7577.76
2024-07-01,2024-08-01,159980,53348,1.739,1.666,-3948.9
2024-08-01,2024-09-02,515220,73128,1.126,1.1,-1950.16
2024-08-01,2024-09-02,518860,15004,5.488,5.518,400.58
2024-09-02,2024-10-08,518890,14814,5.548,5.741,2808.93
2023-12-01,2024-11-01,159941,104002,0.866,1.081,22299.68
