entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2024-10-08,2025-04-01,159985,50030,1.952,1.914,-1959.16
2025-03-03,2025-04-01,513400,83670,1.14,1.093,-3988.54
2024-05-06,2025-05-06,513650,75137,1.331,1.467,10155.56
2025-02-05,2025-05-06,513730,79251,1.314,1.197,-9332.07
2025-03-03,2025-05-06,513800,68425,1.394,1.457,4252.25
2025-04-01,2025-05-06,159981,61807,1.383,1.266,-7280.54
2025-04-01,2025-05-06,159666,89789,0.952,0.94,-1128.43
2025-05-06,2025-06-03,159985,60198,1.912,1.918,292.02
2024-07-01,2025-07-01,511380,7153,10.985,12.421,10221.48
2025-05-06,2025-08-01,159611,120270,0.957,0.983,3057.02
2025-05-06,2025-08-01,518800,15326,7.51,7.248,-4083.27
2024-10-08,2025-09-01,518890,17010,5.741,7.552,30737.28
2024-12-02,2025-09-01,518660,15838,5.85,7.534,26607.6
2025-05-06,2025-09-01,518880,15152,7.596,7.546,-826.43
2025-05-06,2025-10-09,518860,15104,7.62,8.99,20617.22
2025-09-01,2025-10-09,512190,44481,2.376,2.593,9586.07
2025-09-01,2025-10-09,159611,105266,1.004,1.011,673.23
2025-03-03,2025-11-03,515450,68919,1.384,1.446,4214.47
2025-06-03,2025-11-03,159981,53557,1.29,1.235,-2986.2
2025-02-05,2025-12-01,515300,76626,1.359,1.34,-1517.94
2025-08-01,2025-12-01,513690,81263,1.069,1.123,4334.76
2025-11-03,2025-12-01,159870,128256,0.728,0.751,2892.98
2025-11-03,2026-01-05,512190,36444,2.562,2.59,964.1
2025-12-01,2026-01-05,560080,96023,1.08,1.047,-3230.03
2025-08-01,2026-02-02,512800,102201,0.85,0.774,-7817.07
2025-10-09,2026-02-02,159666,110045,0.997,1.013,1694.36
2025-10-09,2026-03-02,510810,112759,0.973,0.94,-3785.76
2025-10-09,2026-03-02,159980,61499,1.784,2.14,21821.25
2026-02-02,2026-03-02,512190,32769,2.829,2.903,2368.56
2026-03-02,2026-04-01,510300,22884,4.694,4.52,-4045.07
2025-07-01,2026-05-06,159525,64075,1.109,1.108,-106.69
2025-09-01,2026-05-06,511380,7964,13.27,14.36,8614.75
2025-12-01,2026-05-06,159758,102072,1.016,1.148,13407.24
2026-01-05,2026-05-06,512890,78294,1.176,1.188,884.0
2026-02-02,2026-05-06,510050,29618,3.13,3.079,-1565.69
2026-01-05,2026-06-01,159625,78696,1.17,1.422,19770.2
2026-03-02,2026-06-01,512390,86003,1.249,1.264,1225.21
2025-12-01,2026-07-01,562060,171130,0.606,0.569,-6392.13
2026-04-01,2026-07-01,159985,41560,2.058,1.982,-3208.93
2026-03-02,2026-07-14,159666,97123,1.106,0.933,-16861.69
2026-05-06,2026-07-14,159207,104598,1.201,1.119,-8649.84
2026-05-06,2026-07-14,159209,103563,1.213,1.071,-14776.91
2026-05-06,2026-07-14,560810,101966,1.232,1.234,128.5
2026-05-06,2026-07-14,512040,100417,1.251,1.141,-11117.93
2026-05-06,2026-07-14,513530,75223,1.67,1.492,-13461.05
2026-06-01,2026-07-14,515080,53982,1.572,1.461,-6041.12
2026-06-01,2026-07-14,159617,62077,1.367,1.316,-3215.89
2026-07-01,2026-07-14,510300,17139,5.009,4.837,-2998.53
2026-07-01,2026-07-14,510130,11314,7.588,7.222,-4191.19
2026-07-01,2026-07-14,562530,74330,1.155,1.172,1211.72
2026-07-01,2026-07-14,515760,63079,1.361,1.331,-1943.31
