entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2023-10-09,2024-02-01,562530,71462,1.06,0.928,-9475.6
2023-12-01,2024-02-01,518660,18586,4.588,4.646,1026.5
2023-12-01,2024-02-01,518890,18445,4.623,4.682,1036.77
2024-01-02,2024-02-01,518880,19804,4.643,4.652,123.01
2024-01-02,2024-02-01,518800,20050,4.586,4.595,125.23
2024-02-01,2024-03-01,512260,88310,1.32,1.457,12024.9
2023-09-01,2024-04-01,515080,64739,1.466,1.488,1366.89
2024-02-01,2024-04-01,511380,11053,10.546,10.91,3952.15
2024-02-01,2024-05-06,510880,39880,2.923,3.148,8900.37
2024-04-01,2024-05-06,512390,64070,1.174,1.221,2965.26
2024-04-01,2024-05-06,510160,100425,0.749,0.766,1661.58
2024-01-02,2024-06-03,513030,71724,1.282,1.401,8477.43
2024-02-01,2024-06-03,513080,75695,1.54,1.66,9010.73
2024-02-01,2024-06-03,513290,101808,1.145,1.157,1151.39
2024-02-01,2024-08-01,513800,87449,1.333,1.422,7710.68
2024-03-01,2024-08-01,159687,51415,1.157,1.265,5515.46
2024-05-06,2024-08-01,518660,16970,5.199,5.471,4561.52
2024-06-03,2024-08-01,513500,52646,1.826,1.979,7994.74
2024-08-01,2024-09-02,513390,66236,1.599,1.562,-2513.54
2024-08-01,2024-09-02,159611,103127,1.027,0.985,-4393.58
2022-10-10,2024-10-08,515300,64669,1.117,1.611,31893.56
2023-05-04,2024-10-08,512890,99387,0.961,1.222,25874.92
2024-09-02,2024-10-08,512800,134055,0.6269,0.7712,19287.91
2024-09-02,2024-10-08,513030,59391,1.415,1.401,-881.65
2024-08-01,2024-11-01,513080,67848,1.561,1.493,-4675.83
2024-10-08,2024-11-01,513390,71054,1.526,1.59,4481.03
2024-10-08,2024-11-01,513290,91116,1.19,1.21,1756.72
2024-05-06,2024-12-02,159980,50618,1.743,1.649,-4809.6
2024-08-01,2024-12-02,511380,9863,10.738,11.417,6631.42
2024-10-08,2024-12-02,159941,103760,1.045,1.161,11967.49
2024-11-01,2024-12-02,513300,53419,1.825,1.969,7631.53
2024-12-02,2025-01-02,513690,129112,0.855,0.901,5871.14
2024-12-02,2025-01-02,513600,49547,2.228,2.31,3995.4
2024-11-01,2025-02-05,513530,68898,1.415,1.423,492.52
2025-01-02,2025-02-05,515760,75041,1.19,1.15,-3054.32
2025-01-02,2025-02-05,512190,48010,1.86,1.875,666.35
2024-06-03,2025-03-03,518880,18073,5.319,6.445,20286.41
2024-12-02,2025-03-03,513500,50200,2.199,2.052,-7443.42
2025-02-05,2025-04-01,513730,75235,1.314,1.138,-13296.7
2025-02-05,2025-04-01,513390,53815,1.837,1.57,-14423.61
2025-02-05,2025-04-01,513870,65512,1.509,1.325,-12109.91
2025-03-03,2025-04-01,513850,66281,1.375,1.263,-7475.93
2024-06-03,2025-05-06,513650,69914,1.375,1.467,6372.48
2025-04-01,2025-05-06,563010,84081,1.272,1.217,-4687.24
2025-04-01,2025-06-03,515760,86600,1.235,1.279,3745.09
2025-03-03,2025-07-01,513030,54902,1.66,1.901,13172.73
2025-04-01,2025-08-01,513660,74422,1.4371,1.5379,7435.32
2025-05-06,2025-08-01,513600,32407,2.612,2.86,7983.74
2025-06-03,2025-08-01,515450,54600,1.443,1.43,-756.86
2024-10-08,2025-09-01,518890,18886,5.741,7.552,34127.23
2025-04-01,2025-09-01,518800,15344,6.97,7.448,7268.06
2025-05-06,2025-09-01,518880,11143,7.596,7.546,-607.77
2025-08-01,2025-09-01,159525,91963,1.106,1.114,674.46
2024-05-06,2025-10-09,518860,16684,5.288,8.99,61692.7
2024-12-02,2025-10-09,518660,18870,5.85,8.72,54074.42
2025-07-01,2025-10-09,513690,79902,1.018,1.064,3625.59
2025-08-01,2025-10-09,512190,48572,2.094,2.593,24169.13
2025-09-01,2025-10-09,513530,68882,1.677,1.632,-3168.07
2025-09-01,2025-11-03,516150,63785,1.811,1.846,2162.5
2025-10-09,2025-11-03,560860,95591,1.392,1.435,4029.34
2025-10-09,2025-11-03,516650,77048,1.727,1.71,-1389.26
2025-10-09,2025-11-03,562800,156544,0.85,0.871,3206.6
2024-11-01,2025-12-01,512800,141455,0.6892,0.833,20276.63
2025-08-01,2025-12-01,517380,126980,0.801,0.786,-1965.16
2025-09-01,2025-12-01,159743,101775,1.135,1.113,-2307.69
2025-10-09,2025-12-01,512770,62412,2.132,1.976,-9813.19
2025-11-03,2025-12-01,561500,144177,0.824,0.792,-4683.56
2025-11-03,2025-12-01,517850,102239,1.162,1.121,-4261.82
2025-11-03,2025-12-01,159566,54975,2.161,2.061,-5567.13
2025-09-01,2026-01-05,511380,8705,13.27,13.68,3498.67
2025-10-09,2026-01-05,159623,126245,1.054,1.021,-4244.67
2025-12-01,2026-01-05,562010,154104,0.979,0.993,2066.29
2025-12-01,2026-01-05,560860,106771,1.413,1.61,20937.06
2025-12-01,2026-01-05,512400,86309,1.748,1.956,17856.37
